,steamid,appid,playtime_forever
6790,76561198057137791,7520,247
6791,76561198057137791,108200,143
6792,76561198057137791,20920,172
6793,76561198057137791,202310,6
6794,76561198057137791,207170,0
6795,76561198057137791,12150,0
6796,76561198057137791,208670,2
6797,76561198057137791,207610,1005
6798,76561198057137791,63380,254
6799,76561198057137791,104900,289
6800,76561198057137791,202750,63
6801,76561198057137791,110800,0
6802,76561198057137791,108800,648
6803,76561198057137791,204100,0
6804,76561198057137791,206440,224
6805,76561198057137791,98400,0
6806,76561198057137791,115320,1
6807,76561198057137791,217200,0
6808,76561198057137791,211420,6721
6809,76561198057137791,209080,142
6810,76561198057137791,202170,272
6811,76561198057137791,730,562
6812,76561198057137791,200510,0
6813,76561198057137791,214250,0
6814,76561198057137791,218640,218
6815,76561198057137791,214560,280
6816,76561198057137791,49520,164
6817,76561198057137791,217490,0
6818,76561198057137791,200710,74
6819,76561198057137791,216910,17
6820,76561198057137791,217980,1000
6821,76561198057137791,211160,0
6822,76561198057137791,205790,0
6823,76561198057137791,219640,161831
6824,76561198057137791,211400,107
6825,76561198057137791,203350,141
6826,76561198057137791,218740,0
6827,76561198057137791,223470,178
6828,76561198057137791,208480,0
6829,76561198057137791,215930,82
6830,76561198057137791,203140,1990
6831,76561198057137791,205930,29
6832,76561198057137791,46260,287
6833,76561198057137791,221640,87
6834,76561198057137791,224420,122
6835,76561198057137791,105000,0
6836,76561198057137791,226700,0
6837,76561198057137791,50620,0
6838,76561198057137791,50650,0
6839,76561198057137791,388410,478
6840,76561198057137791,462780,184
6841,76561198057137791,35720,90
6842,76561198057137791,211280,0
6843,76561198057137791,227300,75
6844,76561198057137791,220440,223
6845,76561198057137791,203830,266
6846,76561198057137791,57690,163
6847,76561198057137791,7670,71
6848,76561198057137791,409710,240
6849,76561198057137791,221380,102
6850,76561198057137791,201210,0
6851,76561198057137791,212070,0
6852,76561198057137791,223710,0
6853,76561198057137791,227100,126
6854,76561198057137791,221040,226
6855,76561198057137791,225260,250
6856,76561198057137791,203160,256
6857,76561198057137791,233410,12
6858,76561198057137791,8870,1056
6859,76561198057137791,224220,106
6860,76561198057137791,48240,533
6861,76561198057137791,216250,184
6862,76561198057137791,228300,1113
6863,76561198057137791,225600,390
6864,76561198057137791,234940,233
6865,76561198057137791,232750,89
6866,76561198057137791,236730,184
6867,76561198057137791,234650,80
6868,76561198057137791,224600,0
6869,76561198057137791,238170,0
6870,76561198057137791,225360,146
6871,76561198057137791,222480,531
6872,76561198057137791,65930,1333
6873,76561198057137791,242780,281
6874,76561198057137791,243120,181
6875,76561198057137791,243200,75
6876,76561198057137791,209340,0
6877,76561198057137791,239450,51
6878,76561198057137791,243360,0
6879,76561198057137791,239250,1569
6880,76561198057137791,220240,2099
6881,76561198057137791,237110,2946
6882,76561198057137791,218820,104
6883,76561198057137791,200170,54
6884,76561198057137791,225080,0
6885,76561198057137791,50300,0
6886,76561198057137791,248470,31
6887,76561198057137791,248630,0
6888,76561198057137791,248710,0
6889,76561198057137791,234080,2642
6890,76561198057137791,218620,171
6891,76561198057137791,209540,236
6892,76561198057137791,235600,0
6893,76561198057137791,249650,122
6894,76561198057137791,225280,77
6895,76561198057137791,233680,354
6896,76561198057137791,238320,635
6897,76561198057137791,250320,1
6898,76561198057137791,250620,197
6899,76561198057137791,222880,6764
6900,76561198057137791,226720,279
6901,76561198057137791,204450,161
6902,76561198057137791,233270,218
6903,76561198057137791,251850,141
6904,76561198057137791,252330,57
6905,76561198057137791,252830,87
6906,76561198057137791,253030,101
6907,76561198057137791,253900,217
6908,76561198057137791,253980,52
6909,76561198057137791,254020,0
6910,76561198057137791,254040,0
6911,76561198057137791,254060,88
6912,76561198057137791,243450,72
6913,76561198057137791,224460,78
6914,76561198057137791,231330,395
6915,76561198057137791,217920,0
6916,76561198057137791,234000,52
6917,76561198057137791,215630,243
6918,76561198057137791,255280,75
6919,76561198057137791,255390,0
6920,76561198057137791,241540,2511
6921,76561198057137791,222640,300
6922,76561198057137791,95900,0
6923,76561198057137791,8850,0
6924,76561198057137791,409720,239
6925,76561198057137791,58520,0
6926,76561198057137791,204560,0
6927,76561198057137791,208730,0
6928,76561198057137791,209730,0
6929,76561198057137791,219780,0
6930,76561198057137791,231140,0
6931,76561198057137791,242860,424
6932,76561198057137791,247660,229
6933,76561198057137791,239160,1087
6934,76561198057137791,233130,128
6935,76561198057137791,255520,0
6936,76561198057137791,257830,50
6937,76561198057137791,258220,143
6938,76561198057137791,250400,74
6939,76561198057137791,247910,287
6940,76561198057137791,238010,298
6941,76561198057137791,259280,0
6942,76561198057137791,259300,0
6943,76561198057137791,259640,73
6944,76561198057137791,260730,0
6945,76561198057137791,238430,262
6946,76561198057137791,261030,737
6947,76561198057137791,245280,1157
6948,76561198057137791,209000,345
6949,76561198057137791,217100,180
6950,76561198057137791,252150,76
6951,76561198057137791,242700,253
6952,76561198057137791,261760,419
6953,76561198057137791,263980,72
6954,76561198057137791,264300,217
6955,76561198057137791,264320,73
6956,76561198057137791,243800,217
6957,76561198057137791,257750,157
6958,76561198057137791,9200,1469
6959,76561198057137791,221100,38
6960,76561198057137791,268870,179
6961,76561198057137791,269650,257
6962,76561198057137791,269790,87
6963,76561198057137791,269890,52
6964,76561198057137791,270550,45
6965,76561198057137791,239220,0
6966,76561198057137791,247730,227
6967,76561198057137791,254460,55
6968,76561198057137791,254480,0
6969,76561198057137791,39540,0
6970,76561198057137791,39550,0
6971,76561198057137791,65530,0
6972,76561198057137791,245050,257
6973,76561198057137791,274310,118
6974,76561198057137791,274560,32
6975,76561198057137791,237990,107
6976,76561198057137791,244850,88
6977,76561198057137791,251570,418
6978,76561198057137791,277430,72
6979,76561198057137791,278360,51
6980,76561198057137791,222900,0
6981,76561198057137791,280600,224
6982,76561198057137791,281430,0
6983,76561198057137791,281940,337
6984,76561198057137791,246620,248
6985,76561198057137791,282530,5
6986,76561198057137791,283290,50
6987,76561198057137791,283430,0
6988,76561198057137791,284930,126
6989,76561198057137791,284950,169
6990,76561198057137791,351030,123
6991,76561198057137791,1058200,0
6992,76561198057137791,285480,123
6993,76561198057137791,236430,4829
6994,76561198057137791,286830,217
6995,76561198057137791,288370,284
6996,76561198057137791,289320,0
6997,76561198057137791,289460,0
6998,76561198057137791,289520,19
6999,76561198057137791,243930,298
7000,76561198057137791,289600,205
7001,76561198057137791,289620,190
7002,76561198057137791,233290,912
7003,76561198057137791,289820,0
7004,76561198057137791,291010,30
7005,76561198057137791,291270,131
7006,76561198057137791,291550,0
7007,76561198057137791,292380,71
7008,76561198057137791,292410,1594
7009,76561198057137791,261510,119
7010,76561198057137791,292930,0
7011,76561198057137791,293180,218
7012,76561198057137791,293320,275
7013,76561198057137791,294230,88
7014,76561198057137791,201810,1061
7015,76561198057137791,295790,280
7016,76561198057137791,296710,215
7017,76561198057137791,297020,287
7018,76561198057137791,214190,279
7019,76561198057137791,238460,125
7020,76561198057137791,299160,0
7021,76561198057137791,299170,0
7022,76561198057137791,237930,232
7023,76561198057137791,299720,133
7024,76561198057137791,299950,53
7025,76561198057137791,300900,0
7026,76561198057137791,301220,0
7027,76561198057137791,301860,143
7028,76561198057137791,65790,0
7029,76561198057137791,302160,0
7030,76561198057137791,302180,0
7031,76561198057137791,302650,64
7032,76561198057137791,303390,77
7033,76561198057137791,301190,133
7034,76561198057137791,301200,64
7035,76561198057137791,303790,133
7036,76561198057137791,226840,195
7037,76561198057137791,243470,315
7038,76561198057137791,214170,0
7039,76561198057137791,219760,0
7040,76561198057137791,230230,125
7041,76561198057137791,373420,254
7042,76561198057137791,306040,128
7043,76561198057137791,307230,30
7044,76561198057137791,256190,0
7045,76561198057137791,308060,138
7046,76561198057137791,310380,2
7047,76561198057137791,310510,200
7048,76561198057137791,240760,785
7049,76561198057137791,259130,0
7050,76561198057137791,404730,197
7051,76561198057137791,237850,205
7052,76561198057137791,311250,217
7053,76561198057137791,311340,0
7054,76561198057137791,311860,97
7055,76561198057137791,313020,48
7056,76561198057137791,9800,0
7057,76561198057137791,313870,0
7058,76561198057137791,314790,189
7059,76561198057137791,315430,30
7060,76561198057137791,298520,83
7061,76561198057137791,317250,132
7062,76561198057137791,317970,156
7063,76561198057137791,318430,33
7064,76561198057137791,319970,256
7065,76561198057137791,274940,350
7066,76561198057137791,321870,257
7067,76561198057137791,39520,0
7068,76561198057137791,39650,0
7069,76561198057137791,39660,0
7070,76561198057137791,39680,0
7071,76561198057137791,323280,0
7072,76561198057137791,242640,162
7073,76561198057137791,323720,150
7074,76561198057137791,214490,0
7075,76561198057137791,239140,3327
7076,76561198057137791,326180,124
7077,76561198057137791,326190,183
7078,76561198057137791,327560,192
7079,76561198057137791,328270,77
7080,76561198057137791,329000,75
7081,76561198057137791,330350,46
7082,76561198057137791,254440,402
7083,76561198057137791,268050,3073
7084,76561198057137791,331790,150
7085,76561198057137791,305620,4660
7086,76561198057137791,332800,0
7087,76561198057137791,321260,193
7088,76561198057137791,282070,198
7089,76561198057137791,334070,137
7090,76561198057137791,252490,227
7091,76561198057137791,700580,0
7092,76561198057137791,273350,217
7093,76561198057137791,339190,185
7094,76561198057137791,339230,1264
7095,76561198057137791,319630,0
7096,76561198057137791,236110,520
7097,76561198057137791,340650,248
7098,76561198057137791,343100,268
7099,76561198057137791,343180,0
7100,76561198057137791,271590,191
7101,76561198057137791,346010,0
7102,76561198057137791,346110,0
7103,76561198057137791,407530,0
7104,76561198057137791,343360,201
7105,76561198057137791,347560,131
7106,76561198057137791,349500,81
7107,76561198057137791,287290,306
7108,76561198057137791,350640,143
7109,76561198057137791,351470,188
7110,76561198057137791,333950,0
7111,76561198057137791,349110,0
7112,76561198057137791,919670,0
7113,76561198057137791,352520,0
7114,76561198057137791,310890,136
7115,76561198057137791,356040,256
7116,76561198057137791,358080,104
7117,76561198057137791,360150,279
7118,76561198057137791,360380,131
7119,76561198057137791,360940,0
7120,76561198057137791,363490,103
7121,76561198057137791,364270,134
7122,76561198057137791,240460,8
7123,76561198057137791,298180,0
7124,76561198057137791,360480,0
7125,76561198057137791,371670,132
7126,76561198057137791,292030,466
7127,76561198057137791,374320,135
7128,76561198057137791,374570,0
7129,76561198057137791,374670,0
7130,76561198057137791,375510,104
7131,76561198057137791,377970,141
7132,76561198057137791,380020,133
7133,76561198057137791,236870,566
7134,76561198057137791,382120,109
7135,76561198057137791,382140,134
7136,76561198057137791,383330,103
7137,76561198057137791,383580,104
7138,76561198057137791,385070,212
7139,76561198057137791,229580,97
7140,76561198057137791,388880,148
7141,76561198057137791,391070,98
7142,76561198057137791,352460,0
7143,76561198057137791,396790,123
7144,76561198057137791,399430,109
7145,76561198057137791,234140,2941
7146,76561198057137791,57300,0
7147,76561198057137791,403560,138
7148,76561198057137791,403900,110
7149,76561198057137791,15700,218
7150,76561198057137791,406210,137
7151,76561198057137791,406970,142
7152,76561198057137791,410210,42
7153,76561198057137791,411760,164
7154,76561198057137791,412170,144
7155,76561198057137791,272890,0
7156,76561198057137791,225540,132
7157,76561198057137791,307670,369
7158,76561198057137791,417290,10
7159,76561198057137791,208650,391
7160,76561198057137791,423710,217
7161,76561198057137791,424840,862
7162,76561198057137791,429570,4
7163,76561198057137791,429700,135
7164,76561198057137791,391220,132
7165,76561198057137791,440760,153
7166,76561198057137791,441870,134
7167,76561198057137791,444260,126
7168,76561198057137791,445190,312
7169,76561198057137791,371660,215
7170,76561198057137791,448640,218
7171,76561198057137791,448780,213
7172,76561198057137791,449680,131
7173,76561198057137791,438480,132
7174,76561198057137791,539720,132
7175,76561198057137791,562360,141
7176,76561198057137791,636150,141
7177,76561198057137791,457820,218
7178,76561198057137791,462960,126
7179,76561198057137791,381210,4353
7180,76561198057137791,466500,147
7181,76561198057137791,467000,218
7182,76561198057137791,377160,367
7183,76561198057137791,282880,0
7184,76561198057137791,473470,133
7185,76561198057137791,223100,293
7186,76561198057137791,480490,118
7187,76561198057137791,403640,88
7188,76561198057137791,498240,0
7189,76561198057137791,503820,138
7190,76561198057137791,368230,185
7191,76561198057137791,496300,275
7192,76561198057137791,397060,0
7193,76561198057137791,514900,50
7194,76561198057137791,360430,139
7195,76561198057137791,337000,180
7196,76561198057137791,522570,99
7197,76561198057137791,526160,315
7198,76561198057137791,530620,1
7199,76561198057137791,307780,7824
7200,76561198057137791,537450,0
7201,76561198057137791,542340,53
7202,76561198057137791,489830,0
7203,76561198057137791,552620,0
7204,76561198057137791,554530,247
7205,76561198057137791,559680,10
7206,76561198057137791,463150,186
7207,76561198057137791,355790,86
7208,76561198057137791,599080,143
7209,76561198057137791,633251,1
7210,76561198057137791,660740,0
7211,76561198057137791,669300,0
7212,76561198057137791,674460,0
7213,76561198057137791,675150,0
7214,76561198057137791,675151,0
7215,76561198057137791,675152,0
7216,76561198057137791,678550,0
7217,76561198057137791,692330,0
7218,76561198057137791,726920,0
7219,76561198057137791,748950,0
7220,76561198057137791,749020,0
7221,76561198057137791,755440,0
7222,76561198057137791,759320,0
7223,76561198057137791,763470,0
7224,76561198057137791,635200,307
7225,76561198057137791,236150,190
7226,76561198057137791,427290,101
7227,76561198057137791,305050,226
7228,76561198057137791,601430,94
7229,76561198057137791,671510,152
7230,76561198057137791,675260,0
7231,76561198057137791,680480,113
7232,76561198057137791,414340,150
7233,76561198057137791,747350,0
7234,76561198057137791,368420,185
7235,76561198057137791,480430,0
7236,76561198057137791,746850,147
7237,76561198057137791,749780,0
7238,76561198057137791,750130,0
7239,76561198057137791,751690,0
7240,76561198057137791,290080,375
7241,76561198057137791,823130,0
7242,76561198057137791,301840,121
